Timestamp,Beta
1.5,0.0003107214146885493
1.59,0.00032940724059630464
1.66,0.0003363368714280971
1.74,0.0003620149908212762
1.82,0.0003929445410341542
1.9,0.00042604703053967965
1.98,0.000478596282575952
2.06,0.0005365487667547859
2.14,0.0006141950475113607
2.22,0.0006520531876333501
2.3,0.0007404732194651554
2.38,0.00078679834111485
2.46,0.0008280250831344863
2.54,0.0008745825058227988
2.62,0.0009178162093459677
2.7,0.0009865226945148353
2.79,0.0010744388685450796
2.86,0.0011526145931050388
2.95,0.001243699704935075
3.02,0.0013257696251859344
3.1,0.0014288861360888284
3.19,0.0014888013788011381
3.26,0.0015849110215274747
3.35,0.0016885947816645745
3.42,0.001795213118864327
3.51,0.0019484600603894024
3.59,0.00203180577713974
3.67,0.00213926564825488
3.75,0.0022447122512724463
3.83,0.0023352806421235483
3.91,0.002423697899470381
3.99,0.002531680882494212
4.07,0.0026424541304595492
4.15,0.002769368392104053
4.23,0.002888257876597888
4.31,0.0029910328219056466
4.39,0.003061612793864405
4.47,0.003243745454394
4.55,0.0033455677721163537
4.63,0.003463423902053155
4.71,0.003580422191240748
4.79,0.0035861883832292527
4.87,0.00378581446317465
4.95,0.0038860633376238797
5.03,0.003955326923410077
5.11,0.004066817436315988
5.19,0.004094029722980753
5.27,0.004164882196900598
5.35,0.004254291510206737
5.43,0.004332060367493794
5.51,0.00438074056320285
5.6,0.0044377722864700235
5.67,0.004479082176987278
5.76,0.0045611672098179595
5.83,0.004582633308081526
5.91,0.00458110151832807
6.0,0.004615481365724925
6.07,0.004635398069461014
6.16,0.004556373373252619
6.23,0.004646619312888693
6.32,0.004637174128699083
6.4,0.004609171723463977
6.48,0.004614102787440556
6.56,0.004542197814142746
6.64,0.004540912600481807
6.72,0.004492700089000795
6.8,0.004459532126153947
6.88,0.004427853571454999
6.96,0.004372784657954545
7.04,0.004319893529633686
7.12,0.004294703526272829
7.2,0.004276134067900887
7.28,0.0042369678803394865
7.36,0.004224952380792803
7.44,0.004207668127383581
7.52,0.004235031719210027
7.6,0.004281617926632991
7.68,0.004332512181111109
7.76,0.004403516159408557
7.84,0.004505337725743754
7.92,0.004677739582840989
8.0,0.0047710725538868196
8.08,0.0049603322621000175
8.16,0.005185255766307045
8.24,0.005409679714773125
8.32,0.005684755866220292
8.41,0.005982269610208641
8.48,0.006273537512004955
8.56,0.006598816904533333
8.64,0.006961118731183832
8.72,0.007301965960831469
8.81,0.00768847834509851
8.88,0.00808338109647772
8.97,0.008501939664672662
9.05,0.008981696097283918
9.13,0.00939135257454982
9.21,0.009914734027983308
9.29,0.01035015087747361
9.37,0.010808162830834342
9.45,0.011281566423008925
9.53,0.011801399539901315
9.61,0.012297170360608074
9.69,0.012844735957680153
9.77,0.013325282996362747
9.85,0.013802960522281069
9.93,0.014382742841934134
10.01,0.014871291066060926
10.09,0.015347966249596456
10.17,0.015874040883848504
10.25,0.016421913058942222
10.33,0.01695326419670902
10.41,0.017438281658360266
10.49,0.01795145410444648
10.57,0.018488178554707253
10.65,0.018880057765575126
10.73,0.019356550890755775
10.81,0.019827309900582752
10.89,0.020362946731969
10.97,0.020833774252836106
11.06,0.021159673783509185
11.13,0.0216803205737339
11.21,0.022108691793909712
11.29,0.022473596773878765
11.37,0.022946650850766397
11.46,0.023290637093386135
11.53,0.023697675285426288
11.62,0.024062540748399017
11.69,0.024393351656363263
11.78,0.024729087514265394
11.86,0.025083528831491807
11.94,0.025223981299873077
12.02,0.025567309435036396
12.1,0.025723602577956507
12.18,0.025920956709106498
12.26,0.026080963912914493
12.34,0.026158313446980566
12.42,0.026293424232827267
12.5,0.026504517986421963
12.58,0.026611129960748436
12.66,0.026665858004479348
12.74,0.026667907681342858
12.82,0.026628836906865877
12.9,0.02668143477582556
12.98,0.026678148528074187
13.06,0.026583657793279977
13.14,0.02664867318071347
13.22,0.026387111377657604
13.3,0.0263727223349271
13.38,0.02632068154770358
13.46,0.02614049519108834
13.54,0.02609076619892186
13.62,0.025934040113068477
13.7,0.02576565066093383
13.78,0.025597637166798144
13.87,0.02555543473823586
13.94,0.02540864511729104
14.02,0.02531828087371189
14.1,0.025263232063442758
14.18,0.02515064207383396
14.27,0.025129790557889307
14.34,0.025058657071316243
14.43,0.025170037081617663
14.5,0.02517629546355826
14.59,0.025281975159107288
14.67,0.025463977818836428
14.75,0.025597142845711674
14.83,0.02588577597442937
14.91,0.02608606239287179
14.99,0.026504434781321164
15.07,0.026961788918580518
15.15,0.02743305317274356
15.23,0.02799167657509386
15.31,0.028439052852285502
15.39,0.029133059081650706
15.47,0.029878996621914893
15.55,0.0306456955266971
15.63,0.031403643794763694
15.71,0.03218409985778305
15.79,0.03299565025887724
15.87,0.033965257817144635
15.95,0.03499996862039141
16.03,0.03600430112650084
16.11,0.03715620031085023
16.19,0.03801811219485447
16.27,0.039119711171549984
16.35,0.04024758749355661
16.43,0.04153466269670225
16.51,0.042546381129843706
16.59,0.043864686179134825
16.67,0.04502568332180876
16.75,0.04622859405027745
16.83,0.04753083748010306
16.92,0.048753145822400944
16.99,0.04997336940488059
17.08,0.051226644602304985
17.15,0.05234454962941829
17.24,0.053703654299295
17.32,0.055051168623638624
17.4,0.05611300159389241
17.48,0.057393921896696024
17.56,0.05856547196699329
17.64,0.059751517467476076
17.72,0.06099156302318257
17.8,0.06210042419353598
17.88,0.06336673371502204
17.96,0.06460134808944883
18.04,0.06548837196488749
18.12,0.06673688193486485
18.2,0.06765252874961723
18.28,0.06876365862739024
18.36,0.06969777244162939
18.44,0.07056742375565615
18.52,0.0716627329262125
18.6,0.07242315757056825
18.68,0.07325382275512725
18.76,0.07411950920272452
18.84,0.07490043908603354
18.92,0.07556875237794296
19.0,0.07633510831736932
19.08,0.07693635037772434
19.16,0.07760908778118063
19.24,0.07819176339490361
19.32,0.07874583071607497
19.4,0.0788934803194785
19.48,0.0794194804651693
19.56,0.07982377479043787
19.65,0.08002660539120639
19.73,0.08038379325623235
19.8,0.08049202331231103
19.89,0.08054631192049129
19.96,0.08057975454133039
20.05,0.08064734063905653
20.13,0.08069144887245092
20.21,0.0806308714258877
20.29,0.08072871900045506
20.36,0.08046866097678818
20.45,0.08029980013184722
20.53,0.0799557427517572
20.61,0.07987555163957225
20.69,0.0796197546588354
20.77,0.07912539665316208
20.85,0.07892672909884481
20.93,0.07882733104349768
21.01,0.07812418025193682
21.09,0.07825441081233962
21.17,0.07774569787980595
21.25,0.07731650796735688
21.33,0.07701793568597166
21.41,0.0769219917799666
21.49,0.07665604763443816
21.57,0.07633480768797907
21.65,0.07641214201866453
21.73,0.07599216904352508
21.81,0.07620944076250082
21.89,0.07625643485314337
21.97,0.07611681485126284
22.05,0.07645027991525341
22.13,0.07654815000217673
22.21,0.07684314355521726
22.29,0.07706133695234561
22.37,0.0774954844488836
22.45,0.07809035270288833
22.54,0.07880431498332505
22.61,0.0794832887923209
22.7,0.08034746355441037
22.77,0.08133537303937893
22.86,0.08234684946452314
22.94,0.08321457434152893
23.01,0.08453215339576614
23.1,0.08580441099976915
23.17,0.08719960734287574
23.26,0.08845104854339556
23.34,0.08989645573088348
23.42,0.0914951527926155
23.5,0.09335918910987001
23.58,0.09488938800768132
23.66,0.09647473444033544
23.74,0.09804644499230544
23.82,0.09996792701616876
23.9,0.10186268411639254
23.98,0.10375857972954729
24.06,0.10586702495309548
24.14,0.10747846913994183
24.22,0.109502153280814
24.3,0.11175446619572817
24.38,0.11359200769171515
24.46,0.11565268701784778
24.54,0.11768701515947477
24.62,0.1194107859193154
24.7,0.12177244354779881
24.78,0.12359644164978939
24.86,0.1258367602836149
24.94,0.12781968031651184
25.02,0.12959221318891184
25.1,0.13170560906856726
25.19,0.13361991705165924
25.26,0.13550173197649312
25.35,0.1374421265984899
25.42,0.1390865272381954
25.51,0.14114216253753528
25.59,0.14273098029734682
25.66,0.14423077975721607
25.75,0.14597675772965646
25.82,0.1481599087612105
25.91,0.14904987815517046
25.99,0.151183935854508
26.07,0.15286273152289045
26.15,0.15342964579738447
26.23,0.15489512950584294
26.31,0.1569665102407547
26.39,0.1582273814957124
26.47,0.15912627569234142
26.55,0.16024217649608063
26.63,0.16148794114005463
26.71,0.16223385354499986
26.79,0.16301123190412387
26.87,0.16422770829621752
26.95,0.1645922871341289
27.03,0.16483134494729124
27.11,0.1656343515822657
27.19,0.1660092170673751
